playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
ariasjo01,2008,1,TEX,AL,32,110,15,32,7,3,0,9,4,1,7,12,0,2,1,0,4
arredjo01,2008,1,LAA,AL,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ascanjo01,2008,1,CHN,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aubremi01,2008,1,CLE,AL,15,45,2,9,0,0,2,3,0,0,5,5,0,0,0,0,2
avilemi01,2008,1,KCA,AL,102,419,68,136,27,4,10,51,8,3,18,58,4,2,0,2,12
aybarer01,2008,1,LAA,AL,98,346,53,96,18,5,3,39,7,2,14,45,0,5,9,1,2
aybarwi01,2008,1,TBA,AL,95,324,33,82,17,2,10,33,2,2,32,44,3,4,1,1,7
badenbu01,2008,1,FLO,NL,13,12,0,1,0,0,0,0,0,0,0,7,0,0,2,0,0
baekch01,2008,1,SEA,AL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baekch01,2008,2,SDN,NL,24,29,2,5,1,0,1,2,0,0,1,7,0,0,8,0,0
baileho02,2008,1,CIN,NL,8,10,0,1,1,0,0,0,0,0,0,5,0,0,2,0,1
baislje01,2008,1,OAK,AL,14,43,1,11,1,0,0,5,0,0,4,7,0,0,0,0,2
bakerje03,2008,1,COL,NL,104,299,55,80,22,1,12,48,4,0,26,85,2,1,1,6,5
bakerjo01,2008,1,FLO,NL,61,197,32,59,14,0,5,32,0,0,30,48,4,2,1,3,6
bakersc02,2008,1,MIN,AL,28,2,1,1,0,0,0,0,0,0,0,1,0,0,3,0,0
baldero01,2008,1,TBA,AL,28,80,12,21,5,0,4,13,0,0,7,25,0,3,0,0,1
balenwl01,2008,1,SEA,AL,71,243,23,49,13,0,7,24,0,1,16,79,1,0,0,1,12
balesco01,2008,1,WAS,NL,15,15,1,3,0,0,0,1,0,0,1,8,0,1,8,0,0
banksjo01,2008,1,SDN,NL,20,23,3,3,0,0,0,0,0,0,2,6,0,0,2,0,0
bankswe01,2008,1,OAK,AL,17,59,4,12,3,0,1,4,0,0,2,15,0,1,0,1,0
bannibr01,2008,1,KCA,AL,32,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
bardebr01,2008,1,SLN,NL,9,9,0,2,0,0,0,1,0,0,0,4,0,0,1,0,0
barfijo02,2008,1,CLE,AL,12,33,3,6,1,0,0,2,0,0,0,10,0,0,0,0,0
barthji01,2008,1,PIT,NL,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
bartobr01,2008,1,SLN,NL,82,153,23,41,9,2,2,13,3,1,19,39,0,2,4,1,5
bartoda02,2008,1,OAK,AL,140,446,59,101,17,5,9,47,2,1,65,99,5,3,6,3,6
bassbr01,2008,1,MIN,AL,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bassbr01,2008,2,BAL,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bautide01,2008,1,DET,AL,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bautide01,2008,2,PIT,NL,35,5,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0
bautijo02,2008,1,PIT,NL,107,314,38,76,15,0,12,44,1,1,38,77,4,2,6,3,10
bautijo02,2008,2,TOR,AL,21,56,7,12,2,0,3,10,0,0,2,14,1,0,2,1,2
bazaryo01,2008,1,DET,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beamtj01,2008,1,PIT,NL,32,4,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
beckejo02,2008,1,BOS,AL,27,6,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
belisma01,2008,1,CIN,NL,6,8,0,1,0,0,0,0,0,0,0,3,0,0,3,0,0
belloed01,2008,1,COL,NL,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
benneje01,2008,1,ATL,NL,72,9,0,2,1,0,0,1,0,0,2,2,0,0,1,0,0
bergmja01,2008,1,WAS,NL,30,40,0,0,0,0,0,0,0,0,0,20,0,0,2,0,1
bernaro01,2008,1,WAS,NL,26,76,10,16,1,1,0,2,4,3,9,21,0,0,1,0,3
bernido01,2008,1,COL,NL,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
betanyu01,2008,1,SEA,AL,153,559,66,156,36,3,7,51,4,4,17,42,0,2,6,6,23
betemwi01,2008,1,NYA,AL,87,189,24,50,13,0,6,25,0,1,6,56,0,1,1,1,7
bierdra01,2008,1,BAL,AL,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
billich01,2008,1,LAN,NL,35,63,1,6,0,0,0,3,0,0,4,36,0,0,5,0,0
birkiku01,2008,1,TBA,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bixlebr01,2008,1,PIT,NL,50,108,16,17,2,1,0,2,1,0,6,36,2,4,2,0,1
blackni01,2008,1,MIN,AL,33,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
blaloha01,2008,1,TEX,AL,65,258,37,74,19,1,12,38,1,0,19,40,3,2,0,2,10
blancgr01,2008,1,ATL,NL,144,430,52,108,14,4,1,38,13,5,74,99,2,6,6,3,3
blantjo01,2008,1,OAK,AL,20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
blantjo01,2008,2,PHI,NL,13,16,0,1,0,0,0,1,0,0,0,10,0,0,6,1,0
blevije01,2008,1,OAK,AL,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bococbr01,2008,1,SFN,NL,32,77,4,11,1,0,0,2,4,2,12,29,0,0,4,0,2
boggsbr01,2008,1,TEX,AL,101,283,30,64,17,4,8,41,3,2,44,93,1,3,1,3,3
boggsmi01,2008,1,SLN,NL,8,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
bohntj01,2008,1,PHI,NL,14,5,1,2,1,0,0,3,0,0,0,1,0,0,0,0,0
bondeje01,2008,1,DET,AL,12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
bonifem01,2008,1,ARI,NL,8,12,3,2,1,0,0,2,1,0,0,5,0,0,0,0,0
bonifem01,2008,2,WAS,NL,41,157,26,39,5,5,0,12,6,4,14,41,0,0,0,3,2
bonined01,2008,1,DET,AL,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bonsebo01,2008,1,MIN,AL,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bottsja01,2008,1,TEX,AL,15,38,2,6,3,0,2,5,0,0,8,18,0,0,0,0,0
bourgja01,2008,1,CHA,AL,6,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
bournmi01,2008,1,HOU,NL,138,467,57,107,10,4,5,29,41,10,37,111,0,2,7,1,3
bowdemi01,2008,1,BOS,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bowenro01,2008,1,OAK,AL,37,91,6,16,5,1,1,9,0,0,4,38,0,1,2,0,2
bowkejo01,2008,1,SFN,NL,111,326,31,83,14,3,10,43,1,1,19,74,1,3,0,2,7
boyerbl01,2008,1,ATL,NL,76,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
bradeda01,2008,1,OAK,AL,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
braunry02,2008,1,MIL,NL,151,611,92,174,39,7,37,106,14,4,42,129,4,6,0,4,13
braybi01,2008,1,CIN,NL,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brazoyh01,2008,1,LAN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
breslcr01,2008,1,CLE,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
breslcr01,2008,2,MIN,AL,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brignre01,2008,1,TBA,AL,4,10,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0
brittch01,2008,1,NYA,AL,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
broadla01,2008,1,CHA,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brownan01,2008,1,OAK,AL,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brownma05,2008,1,LAA,AL,11,19,0,1,1,0,0,3,0,0,1,10,0,0,0,0,0
broxtjo01,2008,1,LAN,NL,70,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
bruceja01,2008,1,CIN,NL,108,413,63,105,17,1,21,52,4,6,33,110,1,4,0,2,8
brunebr01,2008,1,NYA,AL,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buchhcl01,2008,1,BOS,AL,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buchhta01,2008,1,COL,NL,63,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
buckjo01,2008,1,KCA,AL,109,370,48,83,23,1,9,48,0,3,38,96,2,6,0,4,12
bucknbi02,2008,1,ARI,NL,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bucktr01,2008,1,OAK,AL,38,155,16,35,9,1,7,25,1,0,11,38,0,4,0,2,2
buenofr01,2008,1,ATL,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bullibr01,2008,1,CLE,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
burkech01,2008,1,ARI,NL,86,165,20,32,5,1,2,12,5,0,27,33,8,2,2,3,2
burnese01,2008,1,PIT,NL,58,3,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0
burrebr01,2008,1,BAL,AL,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
burriem01,2008,1,SFN,NL,95,240,37,68,6,1,1,18,13,5,23,24,1,5,5,1,7
burtoja01,2008,1,CIN,NL,54,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
buschbr01,2008,1,MIN,AL,70,218,29,64,9,0,4,47,0,2,19,42,0,0,0,7,6
butlebi03,2008,1,KCA,AL,124,443,44,122,22,0,11,55,0,1,33,57,0,0,0,2,23
bynumfr01,2008,1,BAL,AL,40,112,13,20,3,1,0,8,2,3,5,31,0,1,3,0,2
cabreas01,2008,1,CLE,AL,114,352,48,91,20,0,6,47,4,4,46,77,2,4,11,5,8
cabreda01,2008,1,BAL,AL,30,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
cabrefe01,2008,1,BAL,AL,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cabreme01,2008,1,NYA,AL,129,414,42,103,12,1,8,37,9,2,29,58,5,3,4,3,11
cabremi01,2008,1,DET,AL,160,616,85,180,36,2,37,127,1,0,56,126,6,3,0,9,16
cainma01,2008,1,SFN,NL,34,62,3,7,1,0,2,3,0,0,4,34,0,0,6,0,0
callaal01,2008,1,KCA,AL,74,213,21,65,8,3,0,16,2,1,19,14,0,0,1,1,6
canoro01,2008,1,NYA,AL,159,597,70,162,35,3,14,72,2,4,26,65,3,5,1,5,18
cantujo01,2008,1,FLO,NL,155,628,92,174,41,0,29,95,6,2,40,111,6,10,0,7,15
capeljo01,2008,1,COL,NL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cappsma01,2008,1,PIT,NL,49,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
carlilu01,2008,1,SDN,NL,36,94,12,14,3,1,1,6,0,0,10,34,0,1,0,0,3
carlsje01,2008,1,TOR,AL,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carmofa01,2008,1,CLE,AL,22,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
carpean01,2008,1,PHI,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carrobr01,2008,1,FLO,NL,26,17,5,1,0,1,0,1,0,0,1,6,0,0,0,0,0
cartech01,2008,1,BOS,AL,9,18,5,6,0,0,0,3,0,0,2,5,0,0,0,0,0
casilal01,2008,1,MIN,AL,98,385,58,108,15,0,7,50,7,2,31,45,0,2,13,6,7
casseja01,2008,1,HOU,NL,9,9,0,2,0,0,0,1,0,0,0,4,0,0,0,0,0
castijo02,2008,1,SFN,NL,112,394,42,96,28,4,6,35,2,2,25,71,1,1,0,0,16
castijo02,2008,2,HOU,NL,15,32,4,9,1,0,0,2,0,0,2,10,0,0,0,1,0
castiwi01,2008,1,CIN,NL,18,32,6,9,1,0,0,1,0,0,1,5,0,0,1,0,0
castoko01,2008,1,WAS,NL,66,163,15,35,10,0,2,16,1,0,19,36,1,0,0,0,5
cedenro02,2008,1,CHN,NL,99,216,36,58,12,0,2,28,4,1,18,41,2,1,1,0,6
cervefr01,2008,1,NYA,AL,3,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
chambjo03,2008,1,NYA,AL,42,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
chaveje01,2008,1,PIT,NL,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chicoma01,2008,1,WAS,NL,11,13,2,2,0,0,0,0,0,0,0,4,0,0,2,0,0
choosh01,2008,1,CLE,AL,94,317,68,98,28,3,14,66,4,3,44,78,4,5,0,4,5
chrisju01,2008,1,NYA,AL,24,40,6,10,3,0,0,6,7,1,3,4,0,0,0,0,1
clemeje01,2008,1,SEA,AL,66,203,17,46,10,1,5,23,0,1,15,63,0,5,0,1,4
clevlbr01,2008,1,DET,AL,11,24,4,5,0,0,0,1,0,0,3,8,0,0,1,0,0
clippty01,2008,1,WAS,NL,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
coatsbu01,2008,1,TOR,AL,8,5,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0
coffeto01,2008,1,CIN,NL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coffeto01,2008,2,MIL,NL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cokeph01,2008,1,NYA,AL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
conrabr01,2008,1,OAK,AL,6,19,0,3,1,0,0,2,0,0,0,9,0,0,0,0,1
corcoro01,2008,1,SEA,AL,50,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
cordech01,2008,1,WAS,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cormila01,2008,1,BAL,AL,45,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
corpama01,2008,1,COL,NL,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
correke01,2008,1,SFN,NL,25,27,1,3,0,0,0,2,0,0,1,12,0,0,3,0,0
cottsne01,2008,1,CHN,NL,50,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
crabbca01,2008,1,SDN,NL,21,34,4,6,1,0,0,2,1,0,4,6,0,1,0,0,0
crainje01,2008,1,MIN,AL,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crawfca02,2008,1,TBA,AL,109,443,69,121,12,10,8,57,25,7,30,60,1,2,0,5,10
crosbbo01,2008,1,OAK,AL,145,556,66,132,39,1,7,61,7,3,47,96,0,0,0,2,18
crucefr01,2008,1,DET,AL,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cruzlu01,2008,1,PIT,NL,22,67,6,15,3,0,0,3,1,1,3,2,0,2,2,0,3
cruzne02,2008,1,TEX,AL,31,115,19,38,9,1,7,26,3,1,17,28,2,1,0,0,1
cuetojo01,2008,1,CIN,NL,32,45,4,2,0,0,0,1,0,0,2,15,0,1,8,0,0
cunniaa01,2008,1,OAK,AL,22,80,7,20,7,1,1,14,2,0,6,24,1,1,0,0,1
danksjo01,2008,1,CHA,AL,33,6,0,1,0,0,0,0,0,0,1,2,0,0,0,0,1
dantoja01,2008,1,ARI,NL,18,17,2,3,0,0,0,1,0,0,2,4,0,0,0,0,0
davieky01,2008,1,KCA,AL,21,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
davisch02,2008,1,TEX,AL,80,295,51,84,23,2,17,55,1,2,20,88,1,1,0,1,5
davisja02,2008,1,PIT,NL,14,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
davisra01,2008,1,SFN,NL,12,18,2,1,0,0,0,0,4,0,1,6,0,0,0,0,0
davisra01,2008,2,OAK,AL,101,196,28,51,5,4,3,19,25,6,7,34,0,1,2,1,1
delaceu01,2008,1,FLO,NL,6,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
delarjo01,2008,1,COL,NL,28,40,2,6,0,0,0,6,0,0,0,14,0,0,4,1,0
delcama01,2008,1,BOS,AL,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
delgaje01,2008,1,FLO,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
denketr01,2008,1,SFN,NL,24,37,6,9,4,1,1,3,0,0,5,10,0,0,0,0,0
denorch01,2008,1,OAK,AL,29,62,10,18,3,0,1,9,2,0,6,16,0,1,2,0,3
desalma01,2008,1,ATL,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
devinjo01,2008,1,OAK,AL,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dewitbl01,2008,1,LAN,NL,117,368,45,97,13,2,9,52,3,0,45,68,9,3,0,5,6
diazjo01,2008,1,TEX,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diazro01,2008,1,TOR,AL,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
diazro01,2008,2,PIT,NL,2,6,0,3,0,0,0,1,1,0,0,1,0,0,0,0,0
dickech01,2008,1,CIN,NL,31,102,20,31,9,2,6,15,5,3,17,35,0,2,1,0,0
dillati01,2008,1,MIL,NL,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
dolsifr01,2008,1,DET,AL,42,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
doumiry01,2008,1,PIT,NL,116,431,71,137,34,0,15,69,2,2,23,55,4,6,0,5,10
drewst01,2008,1,ARI,NL,152,611,91,178,44,11,21,67,3,3,41,109,6,1,3,7,5
dukesel01,2008,1,WAS,NL,81,276,48,73,16,2,13,44,13,4,50,79,1,6,0,2,10
dukeza01,2008,1,PIT,NL,32,57,2,9,0,0,0,1,0,0,2,20,0,0,6,0,0
dumatph01,2008,1,PIT,NL,21,21,0,1,0,0,0,1,0,0,0,7,0,0,5,0,0
duncach01,2008,1,SLN,NL,76,222,26,55,8,0,6,27,2,1,34,52,3,0,0,1,9
durange01,2008,1,TEX,AL,60,143,22,33,6,1,3,16,1,1,7,32,0,2,5,1,4
ekstrmi01,2008,1,SDN,NL,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
elbersc01,2008,1,LAN,NL,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ellisaj01,2008,1,LAN,NL,4,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ellsbja01,2008,1,BOS,AL,145,554,98,155,22,7,9,47,50,11,41,80,2,7,4,3,9
encared01,2008,1,CIN,NL,146,506,75,127,29,1,26,68,1,0,61,102,1,10,0,5,13
escobal02,2008,1,MIL,NL,9,4,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
escobyu01,2008,1,ATL,NL,136,514,71,148,24,2,10,60,2,5,59,62,4,5,7,2,24
espinge01,2008,1,SFN,NL,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
estrama01,2008,1,WAS,NL,11,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
ethiean01,2008,1,LAN,NL,141,525,90,160,38,5,20,77,6,3,59,88,0,4,1,7,6
evansni01,2008,1,NYN,NL,50,109,18,28,10,0,2,9,0,0,7,24,2,1,0,2,1
evelada01,2008,1,OAK,AL,29,4,0,1,0,0,0,0,0,0,1,2,0,0,1,0,1
faheybr01,2008,1,BAL,AL,58,106,8,24,9,2,0,12,0,0,3,25,0,1,2,1,3
feierry01,2008,1,SEA,AL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feldmsc01,2008,1,TEX,AL,28,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
fieldjo02,2008,1,CHA,AL,14,32,3,5,1,0,0,2,0,0,3,17,0,0,0,0,0
fieldpr01,2008,1,MIL,NL,159,588,86,162,30,2,34,102,3,2,84,134,19,12,0,10,12
fioreje01,2008,1,OAK,AL,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
floreje02,2008,1,WAS,NL,90,301,23,77,18,1,8,59,0,1,15,78,1,4,0,4,7
floydga01,2008,1,CHA,AL,33,3,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
fontemi01,2008,1,CHN,NL,119,243,42,74,22,1,9,40,2,0,34,51,2,3,3,1,1
fowlede01,2008,1,COL,NL,13,26,3,4,0,0,0,0,0,1,0,5,0,1,0,0,0
francbe01,2008,1,CLE,AL,121,447,65,119,32,0,15,54,4,3,40,86,0,6,2,4,10
francje01,2008,1,COL,NL,25,39,1,5,1,0,0,1,0,0,0,11,0,0,10,0,0
francje02,2008,1,ATL,NL,155,599,70,143,33,3,11,71,0,1,39,111,5,10,0,4,18
frandke01,2008,1,SFN,NL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gabbaka01,2008,1,TEX,AL,12,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
galarar01,2008,1,DET,AL,30,2,2,0,0,0,0,0,0,0,3,1,0,0,1,0,0
gallase01,2008,1,CHN,NL,12,10,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0
gallase01,2008,2,OAK,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gallayo01,2008,1,MIL,NL,4,9,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
gamelma01,2008,1,MIL,NL,2,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
garcija01,2008,1,OAK,AL,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
garcija02,2008,1,SLN,NL,10,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
gardnbr01,2008,1,NYA,AL,42,127,18,29,5,2,0,16,13,1,8,30,0,2,3,1,0
garkory01,2008,1,CLE,AL,141,495,61,135,21,1,14,90,0,0,45,86,1,15,0,8,10
garzama01,2008,1,TBA,AL,30,4,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0
gathrjo01,2008,1,KCA,AL,105,279,41,71,3,1,0,22,21,4,20,40,0,4,10,2,3
gaudich01,2008,1,OAK,AL,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaudich01,2008,2,CHN,NL,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
geerjo01,2008,1,SDN,NL,5,9,1,1,0,0,0,1,0,0,1,4,0,0,0,0,0
germafr01,2008,1,TEX,AL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
germaju01,2008,1,SDN,NL,12,9,1,4,1,0,0,1,0,0,0,3,0,0,3,0,0
getzch01,2008,1,CHA,AL,10,7,2,2,0,0,0,1,1,1,0,1,0,0,0,0,0
gillaco01,2008,1,SFN,NL,8,5,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0
gobblji01,2008,1,KCA,AL,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
golsogr01,2008,1,PHI,NL,6,6,2,0,0,0,0,0,1,0,0,4,0,0,0,0,0
gomesjo01,2008,1,TBA,AL,77,154,23,28,5,1,8,21,8,1,15,46,1,7,0,1,1
gomezca01,2008,1,MIN,AL,153,577,79,149,24,7,7,59,33,11,25,142,0,7,3,2,7
gonzaad01,2008,1,SDN,NL,162,616,103,172,32,1,36,119,0,0,74,142,18,7,0,3,24
gonzaal03,2008,1,NYA,AL,28,52,4,9,2,0,0,1,0,0,4,8,0,0,2,0,4
gonzaal03,2008,2,WAS,NL,17,49,9,17,6,0,1,9,0,1,4,6,0,1,0,0,2
gonzaan01,2008,1,CLE,AL,10,24,3,5,0,0,1,2,0,1,6,5,0,0,0,0,1
gonzaca01,2008,1,OAK,AL,85,302,31,73,22,1,4,26,4,1,13,81,1,0,1,0,7
gonzaed01,2008,1,ARI,NL,17,10,0,1,1,0,0,2,0,0,0,3,0,0,2,0,0
gonzaen01,2008,1,SDN,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gonzagi01,2008,1,OAK,AL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gordoal01,2008,1,KCA,AL,134,493,72,128,35,1,16,59,9,2,66,120,5,6,1,5,8
gorzeto01,2008,1,PIT,NL,21,28,2,3,0,0,0,3,0,0,2,12,0,0,6,0,1
gotayru01,2008,1,ATL,NL,88,102,10,24,5,0,2,8,1,1,13,32,0,0,2,0,4
grandcu01,2008,1,DET,AL,141,553,112,155,26,13,22,66,12,4,71,111,1,3,1,1,7
grayje02,2008,1,OAK,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
greinza01,2008,1,KCA,AL,32,7,0,2,1,0,0,0,0,0,0,1,0,0,1,0,1
guevaca01,2008,1,SDN,NL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gutiefr01,2008,1,CLE,AL,134,399,54,99,26,2,8,41,9,3,27,87,1,8,4,2,10
guzmaan01,2008,1,CHN,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gwynnto02,2008,1,MIL,NL,29,42,5,8,1,0,0,1,3,1,4,7,0,1,1,1,1
haegech01,2008,1,SDN,NL,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hairssc01,2008,1,SDN,NL,112,326,42,81,18,3,17,31,3,1,28,84,2,3,3,2,2
hamelco01,2008,1,PHI,NL,36,76,3,17,2,0,0,3,0,0,0,29,0,1,8,0,0
hamiljo03,2008,1,TEX,AL,156,624,98,190,35,5,32,130,9,1,64,126,9,7,0,9,8
hammeja01,2008,1,TBA,AL,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hampsju01,2008,1,SDN,NL,35,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hanigry01,2008,1,CIN,NL,31,85,9,23,2,0,2,9,0,0,10,9,1,3,0,0,2
hannaja01,2008,1,OAK,AL,143,436,48,95,27,0,9,47,2,0,55,131,4,2,3,5,5
hanrajo01,2008,1,WAS,NL,69,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
hansecr01,2008,1,BOS,AL,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hansecr01,2008,2,PIT,NL,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
happja01,2008,1,PHI,NL,8,7,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
harderi01,2008,1,OAK,AL,13,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
harderi01,2008,2,CHN,NL,12,23,1,2,0,0,0,1,0,0,0,12,0,0,3,0,1
hardyjj01,2008,1,MIL,NL,146,569,78,161,31,4,24,74,2,1,52,98,3,1,5,2,18
harenda01,2008,1,ARI,NL,34,76,8,16,7,0,0,6,0,0,3,15,0,0,5,1,1
harmabr01,2008,1,PHI,NL,6,10,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1
harribr01,2008,1,MIN,AL,130,434,57,115,29,3,7,49,1,1,39,98,0,4,7,6,13
harrima01,2008,1,TEX,AL,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hartco01,2008,1,MIL,NL,157,612,76,164,45,6,20,91,23,7,27,109,2,5,4,9,17
hartke01,2008,1,CHN,NL,21,5,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
hayhudi01,2008,1,SDN,NL,10,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
