playerID,yearID,round,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
herreke01,2015,ALCS,KCA,AL,0,0,5,0,0,0,0,17,3,0,0,0,10,0.15,0.0,0,0,0,0,20,0,0,0,0,0
herreke01,2015,WS,KCA,AL,0,0,3,0,0,0,0,15,5,0,0,1,6,0.263,0.0,0,0,0,0,21,0,1,0,1,1
hochelu01,2015,ALDS1,KCA,AL,0,0,2,0,0,0,0,8,3,0,0,0,2,0.273,0.0,0,0,0,0,11,2,0,0,0,0
hochelu01,2015,ALCS,KCA,AL,1,0,3,0,0,0,0,9,1,0,0,0,0,0.1,0.0,0,0,0,0,10,1,0,0,0,1
hochelu01,2015,WS,KCA,AL,1,0,4,0,0,0,0,15,2,0,0,1,2,0.125,0.0,0,0,0,0,17,0,0,0,0,0
hollade01,2015,ALDS2,TEX,AL,0,1,1,1,0,0,0,6,5,6,3,1,0,0.455,27.0,0,0,0,0,12,0,6,0,0,0
howeljp01,2015,NLDS2,LAN,NL,0,0,1,0,0,0,0,3,1,0,0,0,0,0.333,0.0,0,0,0,0,4,0,0,0,1,0
janseke01,2015,NLDS2,LAN,NL,0,0,3,0,0,0,2,10,1,0,0,3,4,0.091,0.0,1,0,0,0,14,3,0,0,0,0
kazmisc01,2015,ALDS1,HOU,AL,0,0,1,1,0,0,0,16,5,3,1,1,4,0.25,5.06,0,0,0,0,21,0,3,0,0,1
kelake01,2015,ALDS2,TEX,AL,1,0,3,0,0,0,0,9,1,1,1,2,2,0.111,3.0,0,0,0,0,11,1,1,0,0,1
kershcl01,2015,NLDS2,LAN,NL,1,1,2,2,0,0,0,41,7,4,2,5,19,0.149,2.63,0,0,0,0,53,0,4,1,0,0
keuchda01,2015,ALDS1,HOU,AL,1,0,2,1,0,0,0,24,7,4,2,4,7,0.226,4.5,2,1,0,0,36,1,4,1,0,0
keuchda01,2015,ALWC,HOU,AL,1,0,1,1,0,0,0,18,3,0,0,1,7,0.143,0.0,0,0,0,0,22,0,0,0,0,0
lestejo01,2015,NLDS1,CHN,NL,0,1,1,1,0,0,0,22,5,3,1,1,9,0.185,3.68,0,2,0,0,28,0,3,0,0,0
lestejo01,2015,NLCS,CHN,NL,0,1,1,1,0,0,0,20,8,4,2,1,5,0.32,5.4,0,0,0,0,28,0,4,1,1,1
loupaa01,2015,ALDS2,TOR,AL,0,0,2,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0,0,0,0,3,0,0,0,0,0
loupaa01,2015,ALCS,TOR,AL,0,0,2,0,0,0,0,3,1,1,0,2,0,0.5,9.0,0,0,0,0,4,0,1,0,0,1
lowema01,2015,ALDS2,TOR,AL,0,0,2,0,0,0,0,3,0,0,0,2,2,0.0,0.0,0,0,0,0,5,0,0,0,0,0
lowema01,2015,ALCS,TOR,AL,0,0,4,0,0,0,0,10,1,2,0,0,4,0.091,5.4,0,0,1,0,12,1,2,0,0,0
lynnla01,2015,NLDS1,SLN,NL,0,0,1,0,0,0,0,3,1,1,0,1,2,0.25,9.0,0,0,0,0,5,0,1,0,0,0
madsory01,2015,ALDS1,KCA,AL,1,0,3,0,0,0,0,9,6,3,3,0,7,0.4,9.0,0,0,0,0,15,0,3,0,0,0
madsory01,2015,ALCS,KCA,AL,0,0,3,0,0,0,0,7,4,2,1,2,3,0.364,7.71,0,0,0,0,13,0,2,0,0,0
madsory01,2015,WS,KCA,AL,1,0,3,0,0,0,0,9,2,0,0,1,5,0.2,0.0,0,0,0,0,12,0,0,1,0,0
manesse01,2015,NLDS1,SLN,NL,0,0,2,0,0,0,0,5,2,1,0,1,1,0.333,5.4,0,0,0,0,8,0,1,1,0,0
matzst01,2015,NLDS2,NYN,NL,0,1,1,1,0,0,0,15,6,3,0,2,4,0.286,5.4,1,0,0,0,23,0,3,0,0,0
matzst01,2015,NLCS,NYN,NL,0,0,1,1,0,0,0,14,4,1,0,2,4,0.222,1.93,0,0,0,0,20,0,1,0,0,0
matzst01,2015,WS,NYN,NL,0,0,1,1,0,0,0,15,7,2,0,0,5,0.333,3.6,0,0,0,0,21,0,2,0,0,0
mcculla02,2015,ALDS1,HOU,AL,0,0,1,1,0,0,0,19,2,2,1,2,7,0.095,2.84,0,0,2,0,25,0,2,0,0,0
mchugco01,2015,ALDS1,HOU,AL,1,1,2,2,0,0,0,30,9,5,2,2,2,0.243,4.5,0,0,1,0,40,0,5,0,0,2
medlekr01,2015,ALCS,KCA,AL,0,0,1,0,0,0,0,15,3,2,2,1,6,0.176,3.6,0,0,0,0,18,0,2,0,0,1
medlekr01,2015,WS,KCA,AL,0,0,1,0,0,0,0,3,0,0,0,0,2,0.0,0.0,0,0,0,0,3,1,0,0,0,0
melanma01,2015,NLWC,PIT,NL,0,0,1,0,0,0,0,3,1,0,0,0,0,0.333,0.0,0,0,0,0,3,1,0,0,0,0
millean01,2015,ALWC,NYA,AL,0,0,1,0,0,0,0,3,0,0,0,0,2,0.0,0.0,0,0,0,0,3,1,0,0,0,0
moralfr01,2015,ALCS,KCA,AL,0,0,2,0,0,0,0,6,3,1,0,1,2,0.333,4.5,0,0,0,0,10,2,1,0,0,0
moralfr01,2015,WS,KCA,AL,0,0,1,0,0,0,0,1,2,4,0,0,0,0.5,108.0,0,0,1,0,5,0,4,0,0,0
neshepa01,2015,ALDS1,HOU,AL,0,0,2,0,0,0,0,3,2,0,0,0,2,0.4,0.0,0,0,0,0,5,1,0,0,0,0
niesejo01,2015,NLDS2,NYN,NL,0,0,1,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0,0,0,0,1,0,0,0,0,0
niesejo01,2015,NLCS,NYN,NL,0,0,1,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0,0,0,0,1,0,0,0,0,0
niesejo01,2015,WS,NYN,NL,0,0,4,0,0,0,0,14,5,3,0,1,4,0.263,5.79,0,0,0,0,20,0,3,0,0,0
ohlenro01,2015,ALDS2,TEX,AL,0,0,3,0,0,0,1,10,2,0,0,0,5,0.167,0.0,0,0,1,0,13,1,0,0,0,0
osunaro01,2015,ALDS2,TOR,AL,0,0,4,0,0,0,1,17,0,0,0,0,6,0.0,0.0,0,0,0,0,17,3,0,0,0,0
osunaro01,2015,ALCS,TOR,AL,0,1,3,0,0,0,0,8,3,2,1,1,0,0.3,6.75,0,0,0,0,11,3,2,0,0,1
pennicl01,2015,ALCS,TOR,AL,0,0,1,0,0,0,0,1,2,0,0,0,0,0.667,0.0,0,0,0,0,3,1,0,0,0,0
perezma02,2015,ALDS2,TEX,AL,0,1,1,1,0,0,0,15,6,4,0,3,2,0.353,7.2,1,0,0,0,21,0,4,1,0,2
perezol01,2015,ALDS1,HOU,AL,0,0,2,0,0,0,0,1,2,1,0,1,0,0.667,27.0,0,0,0,0,4,0,1,0,0,0
priceda01,2015,ALDS2,TOR,AL,1,1,2,1,0,0,0,30,11,8,2,2,7,0.282,7.2,0,0,2,0,43,0,8,0,0,2
priceda01,2015,ALCS,TOR,AL,0,1,2,2,0,0,0,40,11,8,2,1,16,0.216,5.4,0,0,0,0,52,0,8,0,0,0
reedad01,2015,NLDS2,NYN,NL,0,0,2,0,0,0,0,4,2,1,0,0,1,0.333,6.75,0,0,0,0,6,0,1,0,0,0
reedad01,2015,NLCS,NYN,NL,0,0,2,0,0,0,0,6,0,0,0,0,1,0.0,0.0,0,0,0,0,6,0,0,0,0,0
reedad01,2015,WS,NYN,NL,0,1,5,0,0,0,0,11,4,4,0,1,1,0.267,9.82,1,0,0,0,17,0,5,0,1,0
richacl01,2015,NLDS1,CHN,NL,0,0,2,0,0,0,0,2,0,0,0,0,1,0.0,0.0,0,0,0,0,2,0,0,0,0,0
richacl01,2015,NLCS,CHN,NL,0,0,4,0,0,0,0,12,3,0,0,1,2,0.214,0.0,0,0,0,0,15,0,0,0,0,1
robleha01,2015,NLDS2,NYN,NL,0,0,1,0,0,0,0,3,0,0,0,0,2,0.0,0.0,0,0,0,0,3,1,0,0,0,0
robleha01,2015,WS,NYN,NL,0,0,2,0,0,0,0,6,0,0,0,0,2,0.0,0.0,0,0,0,0,6,1,0,0,0,0
rondohe01,2015,NLDS1,CHN,NL,0,0,3,0,0,0,2,9,4,2,1,0,2,0.308,6.0,0,0,0,0,13,3,2,0,0,0
rondohe01,2015,NLCS,CHN,NL,0,0,2,0,0,0,0,6,1,0,0,1,2,0.143,0.0,0,0,0,0,8,2,0,0,0,0
rosentr01,2015,NLDS1,SLN,NL,0,0,2,0,0,0,0,6,2,0,0,3,4,0.25,0.0,1,0,0,0,11,2,0,0,0,0
sanchaa01,2015,ALDS2,TOR,AL,1,0,5,0,0,0,0,16,3,0,0,1,6,0.167,0.0,0,0,0,0,20,1,1,1,0,0
sanchaa01,2015,ALCS,TOR,AL,0,0,4,0,0,0,0,6,4,0,0,1,0,0.4,0.0,0,0,0,0,11,0,0,0,0,0
siegrke01,2015,NLDS1,SLN,NL,0,1,3,0,0,0,0,9,4,3,3,1,5,0.308,9.0,0,0,0,0,14,0,3,0,0,0
sippto01,2015,ALDS1,HOU,AL,0,1,5,0,0,0,0,13,1,0,0,1,4,0.067,0.0,0,0,0,0,16,0,1,0,0,0
sippto01,2015,ALWC,HOU,AL,0,0,1,0,0,0,0,3,0,0,0,1,1,0.0,0.0,0,0,0,0,4,0,0,0,0,0
soriajo01,2015,NLWC,PIT,NL,0,0,1,0,0,0,0,3,0,0,0,1,3,0.0,0.0,0,0,0,0,4,0,0,0,0,0
stromma01,2015,ALDS2,TOR,AL,0,0,2,2,0,0,0,39,11,5,1,3,9,0.224,3.46,0,0,0,0,53,0,6,0,1,0
stromma01,2015,ALCS,TOR,AL,1,0,1,1,0,0,0,19,11,4,0,1,1,0.367,5.68,0,1,0,0,31,0,4,0,0,0
stroppe01,2015,NLDS1,CHN,NL,0,0,3,0,0,0,0,8,1,1,1,0,4,0.111,3.38,0,0,0,0,9,1,1,0,0,0
stroppe01,2015,NLCS,CHN,NL,0,0,3,0,0,0,0,7,1,0,0,1,2,0.143,0.0,0,0,1,0,10,1,0,1,0,0
syndeno01,2015,NLDS2,NYN,NL,0,1,2,1,0,0,0,22,5,3,0,5,11,0.192,3.68,1,0,0,0,31,0,3,0,0,1
syndeno01,2015,NLCS,NYN,NL,1,0,1,1,0,0,0,17,3,1,0,1,9,0.15,1.59,0,1,0,0,21,0,1,0,0,0
syndeno01,2015,WS,NYN,NL,1,0,1,1,0,0,0,18,7,3,0,2,6,0.304,4.5,0,0,0,0,26,0,3,1,0,0
tanakma01,2015,ALWC,NYA,AL,0,1,1,1,0,0,0,15,4,2,2,3,3,0.222,3.6,0,0,0,0,21,0,2,0,0,1
teperry01,2015,ALCS,TOR,AL,0,0,1,0,0,0,0,5,5,4,0,2,0,0.714,21.6,0,1,0,0,12,0,4,0,3,0
tollesh01,2015,ALDS2,TEX,AL,0,0,2,0,0,0,0,9,1,0,0,0,3,0.1,0.0,0,0,0,0,10,1,0,0,0,0
ventuyo01,2015,ALDS1,KCA,AL,0,1,2,2,0,0,0,21,8,6,2,4,10,0.276,7.71,1,0,1,0,34,0,6,0,0,0
ventuyo01,2015,ALCS,KCA,AL,0,0,2,2,0,0,0,32,12,4,1,4,11,0.279,3.38,0,0,0,0,47,0,4,0,0,0
ventuyo01,2015,WS,KCA,AL,0,1,1,1,0,0,0,10,7,5,2,0,1,0.412,13.5,0,0,0,0,17,0,5,0,0,0
villaca01,2015,NLDS1,SLN,NL,0,0,1,0,0,0,0,6,0,0,0,1,0,0.0,0.0,0,0,0,0,7,0,0,0,0,0
volqued01,2015,ALDS1,KCA,AL,0,1,1,1,0,0,0,17,5,3,0,4,8,0.25,4.76,1,0,0,0,24,0,3,0,0,1
volqued01,2015,ALCS,KCA,AL,1,1,2,2,0,0,0,33,5,5,1,8,7,0.139,4.09,0,0,1,0,46,0,5,1,0,1
volqued01,2015,WS,KCA,AL,0,0,2,2,0,0,0,36,8,4,2,6,8,0.195,3.0,1,0,1,0,50,0,5,0,2,2
wachami01,2015,NLDS1,SLN,NL,0,1,1,1,0,0,0,13,6,4,3,3,5,0.333,8.31,1,0,0,0,21,0,4,0,0,0
wainwad01,2015,NLDS1,SLN,NL,0,0,3,0,0,0,0,16,3,1,1,0,6,0.167,1.69,0,0,0,0,18,0,1,0,0,0
watsoto01,2015,NLWC,PIT,NL,0,0,1,0,0,0,0,3,0,0,0,0,1,0.0,0.0,0,0,1,0,4,0,0,0,0,0
wilsoju10,2015,ALWC,NYA,AL,0,0,1,0,0,0,0,4,0,0,0,1,0,0.0,0.0,0,0,0,0,4,0,0,0,0,1
woodal02,2015,NLDS2,LAN,NL,0,0,1,0,0,0,0,6,4,4,1,2,2,0.4,18.0,1,0,0,0,12,0,4,0,0,0
woodtr01,2015,NLDS1,CHN,NL,1,0,3,0,0,0,0,11,2,1,0,0,4,0.154,2.45,0,0,0,0,13,0,1,0,0,0
woodtr01,2015,NLCS,CHN,NL,0,0,3,0,0,0,0,12,4,3,0,1,8,0.267,6.75,0,0,0,0,16,0,3,0,0,0
